,image_path,mask_path
303,Polyp_dataset/PNG/Original/372.png,Polyp_dataset/PNG/Ground Truth/372.png
304,Polyp_dataset/PNG/Original/373.png,Polyp_dataset/PNG/Ground Truth/373.png
305,Polyp_dataset/PNG/Original/374.png,Polyp_dataset/PNG/Ground Truth/374.png
306,Polyp_dataset/PNG/Original/375.png,Polyp_dataset/PNG/Ground Truth/375.png
307,Polyp_dataset/PNG/Original/376.png,Polyp_dataset/PNG/Ground Truth/376.png
308,Polyp_dataset/PNG/Original/377.png,Polyp_dataset/PNG/Ground Truth/377.png
309,Polyp_dataset/PNG/Original/378.png,Polyp_dataset/PNG/Ground Truth/378.png
310,Polyp_dataset/PNG/Original/379.png,Polyp_dataset/PNG/Ground Truth/379.png
311,Polyp_dataset/PNG/Original/38.png,Polyp_dataset/PNG/Ground Truth/38.png
312,Polyp_dataset/PNG/Original/380.png,Polyp_dataset/PNG/Ground Truth/380.png
313,Polyp_dataset/PNG/Original/381.png,Polyp_dataset/PNG/Ground Truth/381.png
314,Polyp_dataset/PNG/Original/382.png,Polyp_dataset/PNG/Ground Truth/382.png
315,Polyp_dataset/PNG/Original/383.png,Polyp_dataset/PNG/Ground Truth/383.png
316,Polyp_dataset/PNG/Original/384.png,Polyp_dataset/PNG/Ground Truth/384.png
317,Polyp_dataset/PNG/Original/385.png,Polyp_dataset/PNG/Ground Truth/385.png
318,Polyp_dataset/PNG/Original/386.png,Polyp_dataset/PNG/Ground Truth/386.png
319,Polyp_dataset/PNG/Original/387.png,Polyp_dataset/PNG/Ground Truth/387.png
320,Polyp_dataset/PNG/Original/388.png,Polyp_dataset/PNG/Ground Truth/388.png
321,Polyp_dataset/PNG/Original/389.png,Polyp_dataset/PNG/Ground Truth/389.png
322,Polyp_dataset/PNG/Original/39.png,Polyp_dataset/PNG/Ground Truth/39.png
323,Polyp_dataset/PNG/Original/390.png,Polyp_dataset/PNG/Ground Truth/390.png
324,Polyp_dataset/PNG/Original/391.png,Polyp_dataset/PNG/Ground Truth/391.png
325,Polyp_dataset/PNG/Original/392.png,Polyp_dataset/PNG/Ground Truth/392.png
326,Polyp_dataset/PNG/Original/393.png,Polyp_dataset/PNG/Ground Truth/393.png
327,Polyp_dataset/PNG/Original/394.png,Polyp_dataset/PNG/Ground Truth/394.png
328,Polyp_dataset/PNG/Original/395.png,Polyp_dataset/PNG/Ground Truth/395.png
329,Polyp_dataset/PNG/Original/396.png,Polyp_dataset/PNG/Ground Truth/396.png
330,Polyp_dataset/PNG/Original/397.png,Polyp_dataset/PNG/Ground Truth/397.png
331,Polyp_dataset/PNG/Original/398.png,Polyp_dataset/PNG/Ground Truth/398.png
332,Polyp_dataset/PNG/Original/399.png,Polyp_dataset/PNG/Ground Truth/399.png
333,Polyp_dataset/PNG/Original/4.png,Polyp_dataset/PNG/Ground Truth/4.png
334,Polyp_dataset/PNG/Original/40.png,Polyp_dataset/PNG/Ground Truth/40.png
335,Polyp_dataset/PNG/Original/400.png,Polyp_dataset/PNG/Ground Truth/400.png
336,Polyp_dataset/PNG/Original/401.png,Polyp_dataset/PNG/Ground Truth/401.png
337,Polyp_dataset/PNG/Original/402.png,Polyp_dataset/PNG/Ground Truth/402.png
338,Polyp_dataset/PNG/Original/403.png,Polyp_dataset/PNG/Ground Truth/403.png
339,Polyp_dataset/PNG/Original/404.png,Polyp_dataset/PNG/Ground Truth/404.png
340,Polyp_dataset/PNG/Original/405.png,Polyp_dataset/PNG/Ground Truth/405.png
341,Polyp_dataset/PNG/Original/406.png,Polyp_dataset/PNG/Ground Truth/406.png
342,Polyp_dataset/PNG/Original/407.png,Polyp_dataset/PNG/Ground Truth/407.png
343,Polyp_dataset/PNG/Original/408.png,Polyp_dataset/PNG/Ground Truth/408.png
344,Polyp_dataset/PNG/Original/409.png,Polyp_dataset/PNG/Ground Truth/409.png
345,Polyp_dataset/PNG/Original/41.png,Polyp_dataset/PNG/Ground Truth/41.png
346,Polyp_dataset/PNG/Original/410.png,Polyp_dataset/PNG/Ground Truth/410.png
347,Polyp_dataset/PNG/Original/411.png,Polyp_dataset/PNG/Ground Truth/411.png
348,Polyp_dataset/PNG/Original/412.png,Polyp_dataset/PNG/Ground Truth/412.png
349,Polyp_dataset/PNG/Original/413.png,Polyp_dataset/PNG/Ground Truth/413.png
350,Polyp_dataset/PNG/Original/414.png,Polyp_dataset/PNG/Ground Truth/414.png
351,Polyp_dataset/PNG/Original/415.png,Polyp_dataset/PNG/Ground Truth/415.png
352,Polyp_dataset/PNG/Original/416.png,Polyp_dataset/PNG/Ground Truth/416.png
353,Polyp_dataset/PNG/Original/417.png,Polyp_dataset/PNG/Ground Truth/417.png
354,Polyp_dataset/PNG/Original/418.png,Polyp_dataset/PNG/Ground Truth/418.png
355,Polyp_dataset/PNG/Original/419.png,Polyp_dataset/PNG/Ground Truth/419.png
356,Polyp_dataset/PNG/Original/42.png,Polyp_dataset/PNG/Ground Truth/42.png
357,Polyp_dataset/PNG/Original/420.png,Polyp_dataset/PNG/Ground Truth/420.png
358,Polyp_dataset/PNG/Original/421.png,Polyp_dataset/PNG/Ground Truth/421.png
359,Polyp_dataset/PNG/Original/422.png,Polyp_dataset/PNG/Ground Truth/422.png
360,Polyp_dataset/PNG/Original/423.png,Polyp_dataset/PNG/Ground Truth/423.png
361,Polyp_dataset/PNG/Original/424.png,Polyp_dataset/PNG/Ground Truth/424.png
362,Polyp_dataset/PNG/Original/425.png,Polyp_dataset/PNG/Ground Truth/425.png
363,Polyp_dataset/PNG/Original/426.png,Polyp_dataset/PNG/Ground Truth/426.png
364,Polyp_dataset/PNG/Original/427.png,Polyp_dataset/PNG/Ground Truth/427.png
365,Polyp_dataset/PNG/Original/428.png,Polyp_dataset/PNG/Ground Truth/428.png
366,Polyp_dataset/PNG/Original/429.png,Polyp_dataset/PNG/Ground Truth/429.png
367,Polyp_dataset/PNG/Original/43.png,Polyp_dataset/PNG/Ground Truth/43.png
368,Polyp_dataset/PNG/Original/430.png,Polyp_dataset/PNG/Ground Truth/430.png
369,Polyp_dataset/PNG/Original/431.png,Polyp_dataset/PNG/Ground Truth/431.png
370,Polyp_dataset/PNG/Original/432.png,Polyp_dataset/PNG/Ground Truth/432.png
371,Polyp_dataset/PNG/Original/433.png,Polyp_dataset/PNG/Ground Truth/433.png
372,Polyp_dataset/PNG/Original/434.png,Polyp_dataset/PNG/Ground Truth/434.png
373,Polyp_dataset/PNG/Original/435.png,Polyp_dataset/PNG/Ground Truth/435.png
374,Polyp_dataset/PNG/Original/436.png,Polyp_dataset/PNG/Ground Truth/436.png
375,Polyp_dataset/PNG/Original/437.png,Polyp_dataset/PNG/Ground Truth/437.png
376,Polyp_dataset/PNG/Original/438.png,Polyp_dataset/PNG/Ground Truth/438.png
377,Polyp_dataset/PNG/Original/439.png,Polyp_dataset/PNG/Ground Truth/439.png
378,Polyp_dataset/PNG/Original/44.png,Polyp_dataset/PNG/Ground Truth/44.png
379,Polyp_dataset/PNG/Original/440.png,Polyp_dataset/PNG/Ground Truth/440.png
380,Polyp_dataset/PNG/Original/441.png,Polyp_dataset/PNG/Ground Truth/441.png
381,Polyp_dataset/PNG/Original/442.png,Polyp_dataset/PNG/Ground Truth/442.png
382,Polyp_dataset/PNG/Original/443.png,Polyp_dataset/PNG/Ground Truth/443.png
383,Polyp_dataset/PNG/Original/444.png,Polyp_dataset/PNG/Ground Truth/444.png
384,Polyp_dataset/PNG/Original/445.png,Polyp_dataset/PNG/Ground Truth/445.png
385,Polyp_dataset/PNG/Original/446.png,Polyp_dataset/PNG/Ground Truth/446.png
386,Polyp_dataset/PNG/Original/447.png,Polyp_dataset/PNG/Ground Truth/447.png
387,Polyp_dataset/PNG/Original/448.png,Polyp_dataset/PNG/Ground Truth/448.png
388,Polyp_dataset/PNG/Original/449.png,Polyp_dataset/PNG/Ground Truth/449.png
389,Polyp_dataset/PNG/Original/45.png,Polyp_dataset/PNG/Ground Truth/45.png
390,Polyp_dataset/PNG/Original/450.png,Polyp_dataset/PNG/Ground Truth/450.png
391,Polyp_dataset/PNG/Original/451.png,Polyp_dataset/PNG/Ground Truth/451.png
392,Polyp_dataset/PNG/Original/452.png,Polyp_dataset/PNG/Ground Truth/452.png
393,Polyp_dataset/PNG/Original/453.png,Polyp_dataset/PNG/Ground Truth/453.png
394,Polyp_dataset/PNG/Original/454.png,Polyp_dataset/PNG/Ground Truth/454.png
395,Polyp_dataset/PNG/Original/455.png,Polyp_dataset/PNG/Ground Truth/455.png
396,Polyp_dataset/PNG/Original/456.png,Polyp_dataset/PNG/Ground Truth/456.png
397,Polyp_dataset/PNG/Original/457.png,Polyp_dataset/PNG/Ground Truth/457.png
398,Polyp_dataset/PNG/Original/458.png,Polyp_dataset/PNG/Ground Truth/458.png
399,Polyp_dataset/PNG/Original/459.png,Polyp_dataset/PNG/Ground Truth/459.png
400,Polyp_dataset/PNG/Original/46.png,Polyp_dataset/PNG/Ground Truth/46.png
401,Polyp_dataset/PNG/Original/460.png,Polyp_dataset/PNG/Ground Truth/460.png
402,Polyp_dataset/PNG/Original/461.png,Polyp_dataset/PNG/Ground Truth/461.png
403,Polyp_dataset/PNG/Original/462.png,Polyp_dataset/PNG/Ground Truth/462.png
404,Polyp_dataset/PNG/Original/463.png,Polyp_dataset/PNG/Ground Truth/463.png
405,Polyp_dataset/PNG/Original/464.png,Polyp_dataset/PNG/Ground Truth/464.png
406,Polyp_dataset/PNG/Original/465.png,Polyp_dataset/PNG/Ground Truth/465.png
407,Polyp_dataset/PNG/Original/466.png,Polyp_dataset/PNG/Ground Truth/466.png
408,Polyp_dataset/PNG/Original/467.png,Polyp_dataset/PNG/Ground Truth/467.png
409,Polyp_dataset/PNG/Original/468.png,Polyp_dataset/PNG/Ground Truth/468.png
410,Polyp_dataset/PNG/Original/469.png,Polyp_dataset/PNG/Ground Truth/469.png
411,Polyp_dataset/PNG/Original/47.png,Polyp_dataset/PNG/Ground Truth/47.png
412,Polyp_dataset/PNG/Original/470.png,Polyp_dataset/PNG/Ground Truth/470.png
413,Polyp_dataset/PNG/Original/471.png,Polyp_dataset/PNG/Ground Truth/471.png
414,Polyp_dataset/PNG/Original/472.png,Polyp_dataset/PNG/Ground Truth/472.png
415,Polyp_dataset/PNG/Original/473.png,Polyp_dataset/PNG/Ground Truth/473.png
416,Polyp_dataset/PNG/Original/474.png,Polyp_dataset/PNG/Ground Truth/474.png
417,Polyp_dataset/PNG/Original/475.png,Polyp_dataset/PNG/Ground Truth/475.png
418,Polyp_dataset/PNG/Original/476.png,Polyp_dataset/PNG/Ground Truth/476.png
419,Polyp_dataset/PNG/Original/477.png,Polyp_dataset/PNG/Ground Truth/477.png
420,Polyp_dataset/PNG/Original/478.png,Polyp_dataset/PNG/Ground Truth/478.png
421,Polyp_dataset/PNG/Original/479.png,Polyp_dataset/PNG/Ground Truth/479.png
422,Polyp_dataset/PNG/Original/48.png,Polyp_dataset/PNG/Ground Truth/48.png
423,Polyp_dataset/PNG/Original/480.png,Polyp_dataset/PNG/Ground Truth/480.png
424,Polyp_dataset/PNG/Original/481.png,Polyp_dataset/PNG/Ground Truth/481.png
425,Polyp_dataset/PNG/Original/482.png,Polyp_dataset/PNG/Ground Truth/482.png
426,Polyp_dataset/PNG/Original/483.png,Polyp_dataset/PNG/Ground Truth/483.png
427,Polyp_dataset/PNG/Original/484.png,Polyp_dataset/PNG/Ground Truth/484.png
428,Polyp_dataset/PNG/Original/485.png,Polyp_dataset/PNG/Ground Truth/485.png
429,Polyp_dataset/PNG/Original/486.png,Polyp_dataset/PNG/Ground Truth/486.png
430,Polyp_dataset/PNG/Original/487.png,Polyp_dataset/PNG/Ground Truth/487.png
431,Polyp_dataset/PNG/Original/488.png,Polyp_dataset/PNG/Ground Truth/488.png
432,Polyp_dataset/PNG/Original/489.png,Polyp_dataset/PNG/Ground Truth/489.png
433,Polyp_dataset/PNG/Original/49.png,Polyp_dataset/PNG/Ground Truth/49.png
434,Polyp_dataset/PNG/Original/490.png,Polyp_dataset/PNG/Ground Truth/490.png
435,Polyp_dataset/PNG/Original/491.png,Polyp_dataset/PNG/Ground Truth/491.png
436,Polyp_dataset/PNG/Original/492.png,Polyp_dataset/PNG/Ground Truth/492.png
437,Polyp_dataset/PNG/Original/493.png,Polyp_dataset/PNG/Ground Truth/493.png
438,Polyp_dataset/PNG/Original/494.png,Polyp_dataset/PNG/Ground Truth/494.png
439,Polyp_dataset/PNG/Original/495.png,Polyp_dataset/PNG/Ground Truth/495.png
440,Polyp_dataset/PNG/Original/496.png,Polyp_dataset/PNG/Ground Truth/496.png
441,Polyp_dataset/PNG/Original/497.png,Polyp_dataset/PNG/Ground Truth/497.png
442,Polyp_dataset/PNG/Original/498.png,Polyp_dataset/PNG/Ground Truth/498.png
443,Polyp_dataset/PNG/Original/499.png,Polyp_dataset/PNG/Ground Truth/499.png
444,Polyp_dataset/PNG/Original/5.png,Polyp_dataset/PNG/Ground Truth/5.png
445,Polyp_dataset/PNG/Original/50.png,Polyp_dataset/PNG/Ground Truth/50.png
446,Polyp_dataset/PNG/Original/500.png,Polyp_dataset/PNG/Ground Truth/500.png
447,Polyp_dataset/PNG/Original/501.png,Polyp_dataset/PNG/Ground Truth/501.png
448,Polyp_dataset/PNG/Original/502.png,Polyp_dataset/PNG/Ground Truth/502.png
449,Polyp_dataset/PNG/Original/503.png,Polyp_dataset/PNG/Ground Truth/503.png
450,Polyp_dataset/PNG/Original/504.png,Polyp_dataset/PNG/Ground Truth/504.png
451,Polyp_dataset/PNG/Original/505.png,Polyp_dataset/PNG/Ground Truth/505.png
452,Polyp_dataset/PNG/Original/506.png,Polyp_dataset/PNG/Ground Truth/506.png
453,Polyp_dataset/PNG/Original/507.png,Polyp_dataset/PNG/Ground Truth/507.png
454,Polyp_dataset/PNG/Original/508.png,Polyp_dataset/PNG/Ground Truth/508.png
455,Polyp_dataset/PNG/Original/509.png,Polyp_dataset/PNG/Ground Truth/509.png
456,Polyp_dataset/PNG/Original/51.png,Polyp_dataset/PNG/Ground Truth/51.png
457,Polyp_dataset/PNG/Original/510.png,Polyp_dataset/PNG/Ground Truth/510.png
458,Polyp_dataset/PNG/Original/511.png,Polyp_dataset/PNG/Ground Truth/511.png
459,Polyp_dataset/PNG/Original/512.png,Polyp_dataset/PNG/Ground Truth/512.png
460,Polyp_dataset/PNG/Original/513.png,Polyp_dataset/PNG/Ground Truth/513.png
461,Polyp_dataset/PNG/Original/514.png,Polyp_dataset/PNG/Ground Truth/514.png
462,Polyp_dataset/PNG/Original/515.png,Polyp_dataset/PNG/Ground Truth/515.png
463,Polyp_dataset/PNG/Original/516.png,Polyp_dataset/PNG/Ground Truth/516.png
464,Polyp_dataset/PNG/Original/517.png,Polyp_dataset/PNG/Ground Truth/517.png
465,Polyp_dataset/PNG/Original/518.png,Polyp_dataset/PNG/Ground Truth/518.png
466,Polyp_dataset/PNG/Original/519.png,Polyp_dataset/PNG/Ground Truth/519.png
467,Polyp_dataset/PNG/Original/52.png,Polyp_dataset/PNG/Ground Truth/52.png
468,Polyp_dataset/PNG/Original/520.png,Polyp_dataset/PNG/Ground Truth/520.png
469,Polyp_dataset/PNG/Original/521.png,Polyp_dataset/PNG/Ground Truth/521.png
470,Polyp_dataset/PNG/Original/522.png,Polyp_dataset/PNG/Ground Truth/522.png
471,Polyp_dataset/PNG/Original/523.png,Polyp_dataset/PNG/Ground Truth/523.png
472,Polyp_dataset/PNG/Original/524.png,Polyp_dataset/PNG/Ground Truth/524.png
473,Polyp_dataset/PNG/Original/525.png,Polyp_dataset/PNG/Ground Truth/525.png
474,Polyp_dataset/PNG/Original/526.png,Polyp_dataset/PNG/Ground Truth/526.png
475,Polyp_dataset/PNG/Original/527.png,Polyp_dataset/PNG/Ground Truth/527.png
476,Polyp_dataset/PNG/Original/528.png,Polyp_dataset/PNG/Ground Truth/528.png
477,Polyp_dataset/PNG/Original/529.png,Polyp_dataset/PNG/Ground Truth/529.png
478,Polyp_dataset/PNG/Original/53.png,Polyp_dataset/PNG/Ground Truth/53.png
479,Polyp_dataset/PNG/Original/530.png,Polyp_dataset/PNG/Ground Truth/530.png
480,Polyp_dataset/PNG/Original/531.png,Polyp_dataset/PNG/Ground Truth/531.png
481,Polyp_dataset/PNG/Original/532.png,Polyp_dataset/PNG/Ground Truth/532.png
482,Polyp_dataset/PNG/Original/533.png,Polyp_dataset/PNG/Ground Truth/533.png
483,Polyp_dataset/PNG/Original/534.png,Polyp_dataset/PNG/Ground Truth/534.png
484,Polyp_dataset/PNG/Original/535.png,Polyp_dataset/PNG/Ground Truth/535.png
485,Polyp_dataset/PNG/Original/536.png,Polyp_dataset/PNG/Ground Truth/536.png
486,Polyp_dataset/PNG/Original/537.png,Polyp_dataset/PNG/Ground Truth/537.png
487,Polyp_dataset/PNG/Original/538.png,Polyp_dataset/PNG/Ground Truth/538.png
488,Polyp_dataset/PNG/Original/539.png,Polyp_dataset/PNG/Ground Truth/539.png
489,Polyp_dataset/PNG/Original/54.png,Polyp_dataset/PNG/Ground Truth/54.png
490,Polyp_dataset/PNG/Original/540.png,Polyp_dataset/PNG/Ground Truth/540.png
491,Polyp_dataset/PNG/Original/541.png,Polyp_dataset/PNG/Ground Truth/541.png
492,Polyp_dataset/PNG/Original/542.png,Polyp_dataset/PNG/Ground Truth/542.png
493,Polyp_dataset/PNG/Original/543.png,Polyp_dataset/PNG/Ground Truth/543.png
494,Polyp_dataset/PNG/Original/544.png,Polyp_dataset/PNG/Ground Truth/544.png
495,Polyp_dataset/PNG/Original/545.png,Polyp_dataset/PNG/Ground Truth/545.png
496,Polyp_dataset/PNG/Original/546.png,Polyp_dataset/PNG/Ground Truth/546.png
497,Polyp_dataset/PNG/Original/547.png,Polyp_dataset/PNG/Ground Truth/547.png
498,Polyp_dataset/PNG/Original/548.png,Polyp_dataset/PNG/Ground Truth/548.png
499,Polyp_dataset/PNG/Original/549.png,Polyp_dataset/PNG/Ground Truth/549.png
500,Polyp_dataset/PNG/Original/55.png,Polyp_dataset/PNG/Ground Truth/55.png
501,Polyp_dataset/PNG/Original/550.png,Polyp_dataset/PNG/Ground Truth/550.png
502,Polyp_dataset/PNG/Original/551.png,Polyp_dataset/PNG/Ground Truth/551.png
503,Polyp_dataset/PNG/Original/552.png,Polyp_dataset/PNG/Ground Truth/552.png
504,Polyp_dataset/PNG/Original/553.png,Polyp_dataset/PNG/Ground Truth/553.png
505,Polyp_dataset/PNG/Original/554.png,Polyp_dataset/PNG/Ground Truth/554.png
506,Polyp_dataset/PNG/Original/555.png,Polyp_dataset/PNG/Ground Truth/555.png
507,Polyp_dataset/PNG/Original/556.png,Polyp_dataset/PNG/Ground Truth/556.png
508,Polyp_dataset/PNG/Original/557.png,Polyp_dataset/PNG/Ground Truth/557.png
509,Polyp_dataset/PNG/Original/558.png,Polyp_dataset/PNG/Ground Truth/558.png
510,Polyp_dataset/PNG/Original/559.png,Polyp_dataset/PNG/Ground Truth/559.png
511,Polyp_dataset/PNG/Original/56.png,Polyp_dataset/PNG/Ground Truth/56.png
512,Polyp_dataset/PNG/Original/560.png,Polyp_dataset/PNG/Ground Truth/560.png
513,Polyp_dataset/PNG/Original/561.png,Polyp_dataset/PNG/Ground Truth/561.png
514,Polyp_dataset/PNG/Original/562.png,Polyp_dataset/PNG/Ground Truth/562.png
515,Polyp_dataset/PNG/Original/563.png,Polyp_dataset/PNG/Ground Truth/563.png
516,Polyp_dataset/PNG/Original/564.png,Polyp_dataset/PNG/Ground Truth/564.png
517,Polyp_dataset/PNG/Original/565.png,Polyp_dataset/PNG/Ground Truth/565.png
518,Polyp_dataset/PNG/Original/566.png,Polyp_dataset/PNG/Ground Truth/566.png
519,Polyp_dataset/PNG/Original/567.png,Polyp_dataset/PNG/Ground Truth/567.png
520,Polyp_dataset/PNG/Original/568.png,Polyp_dataset/PNG/Ground Truth/568.png
521,Polyp_dataset/PNG/Original/569.png,Polyp_dataset/PNG/Ground Truth/569.png
522,Polyp_dataset/PNG/Original/57.png,Polyp_dataset/PNG/Ground Truth/57.png
523,Polyp_dataset/PNG/Original/570.png,Polyp_dataset/PNG/Ground Truth/570.png
524,Polyp_dataset/PNG/Original/571.png,Polyp_dataset/PNG/Ground Truth/571.png
525,Polyp_dataset/PNG/Original/572.png,Polyp_dataset/PNG/Ground Truth/572.png
526,Polyp_dataset/PNG/Original/573.png,Polyp_dataset/PNG/Ground Truth/573.png
527,Polyp_dataset/PNG/Original/574.png,Polyp_dataset/PNG/Ground Truth/574.png
528,Polyp_dataset/PNG/Original/575.png,Polyp_dataset/PNG/Ground Truth/575.png
529,Polyp_dataset/PNG/Original/576.png,Polyp_dataset/PNG/Ground Truth/576.png
530,Polyp_dataset/PNG/Original/577.png,Polyp_dataset/PNG/Ground Truth/577.png
531,Polyp_dataset/PNG/Original/578.png,Polyp_dataset/PNG/Ground Truth/578.png
532,Polyp_dataset/PNG/Original/579.png,Polyp_dataset/PNG/Ground Truth/579.png
533,Polyp_dataset/PNG/Original/58.png,Polyp_dataset/PNG/Ground Truth/58.png
534,Polyp_dataset/PNG/Original/580.png,Polyp_dataset/PNG/Ground Truth/580.png
535,Polyp_dataset/PNG/Original/581.png,Polyp_dataset/PNG/Ground Truth/581.png
536,Polyp_dataset/PNG/Original/582.png,Polyp_dataset/PNG/Ground Truth/582.png
537,Polyp_dataset/PNG/Original/583.png,Polyp_dataset/PNG/Ground Truth/583.png
538,Polyp_dataset/PNG/Original/584.png,Polyp_dataset/PNG/Ground Truth/584.png
539,Polyp_dataset/PNG/Original/585.png,Polyp_dataset/PNG/Ground Truth/585.png
540,Polyp_dataset/PNG/Original/586.png,Polyp_dataset/PNG/Ground Truth/586.png
541,Polyp_dataset/PNG/Original/587.png,Polyp_dataset/PNG/Ground Truth/587.png
542,Polyp_dataset/PNG/Original/588.png,Polyp_dataset/PNG/Ground Truth/588.png
543,Polyp_dataset/PNG/Original/589.png,Polyp_dataset/PNG/Ground Truth/589.png
544,Polyp_dataset/PNG/Original/59.png,Polyp_dataset/PNG/Ground Truth/59.png
545,Polyp_dataset/PNG/Original/590.png,Polyp_dataset/PNG/Ground Truth/590.png
546,Polyp_dataset/PNG/Original/591.png,Polyp_dataset/PNG/Ground Truth/591.png
547,Polyp_dataset/PNG/Original/592.png,Polyp_dataset/PNG/Ground Truth/592.png
548,Polyp_dataset/PNG/Original/593.png,Polyp_dataset/PNG/Ground Truth/593.png
549,Polyp_dataset/PNG/Original/594.png,Polyp_dataset/PNG/Ground Truth/594.png
550,Polyp_dataset/PNG/Original/595.png,Polyp_dataset/PNG/Ground Truth/595.png
551,Polyp_dataset/PNG/Original/596.png,Polyp_dataset/PNG/Ground Truth/596.png
552,Polyp_dataset/PNG/Original/597.png,Polyp_dataset/PNG/Ground Truth/597.png
553,Polyp_dataset/PNG/Original/598.png,Polyp_dataset/PNG/Ground Truth/598.png
554,Polyp_dataset/PNG/Original/599.png,Polyp_dataset/PNG/Ground Truth/599.png
555,Polyp_dataset/PNG/Original/6.png,Polyp_dataset/PNG/Ground Truth/6.png
556,Polyp_dataset/PNG/Original/60.png,Polyp_dataset/PNG/Ground Truth/60.png
557,Polyp_dataset/PNG/Original/600.png,Polyp_dataset/PNG/Ground Truth/600.png
558,Polyp_dataset/PNG/Original/601.png,Polyp_dataset/PNG/Ground Truth/601.png
559,Polyp_dataset/PNG/Original/602.png,Polyp_dataset/PNG/Ground Truth/602.png
560,Polyp_dataset/PNG/Original/603.png,Polyp_dataset/PNG/Ground Truth/603.png
561,Polyp_dataset/PNG/Original/604.png,Polyp_dataset/PNG/Ground Truth/604.png
562,Polyp_dataset/PNG/Original/605.png,Polyp_dataset/PNG/Ground Truth/605.png
563,Polyp_dataset/PNG/Original/606.png,Polyp_dataset/PNG/Ground Truth/606.png
564,Polyp_dataset/PNG/Original/607.png,Polyp_dataset/PNG/Ground Truth/607.png
565,Polyp_dataset/PNG/Original/608.png,Polyp_dataset/PNG/Ground Truth/608.png
566,Polyp_dataset/PNG/Original/609.png,Polyp_dataset/PNG/Ground Truth/609.png
567,Polyp_dataset/PNG/Original/61.png,Polyp_dataset/PNG/Ground Truth/61.png
568,Polyp_dataset/PNG/Original/610.png,Polyp_dataset/PNG/Ground Truth/610.png
569,Polyp_dataset/PNG/Original/611.png,Polyp_dataset/PNG/Ground Truth/611.png
570,Polyp_dataset/PNG/Original/612.png,Polyp_dataset/PNG/Ground Truth/612.png
571,Polyp_dataset/PNG/Original/62.png,Polyp_dataset/PNG/Ground Truth/62.png
572,Polyp_dataset/PNG/Original/63.png,Polyp_dataset/PNG/Ground Truth/63.png
573,Polyp_dataset/PNG/Original/64.png,Polyp_dataset/PNG/Ground Truth/64.png
574,Polyp_dataset/PNG/Original/65.png,Polyp_dataset/PNG/Ground Truth/65.png
575,Polyp_dataset/PNG/Original/66.png,Polyp_dataset/PNG/Ground Truth/66.png
576,Polyp_dataset/PNG/Original/67.png,Polyp_dataset/PNG/Ground Truth/67.png
577,Polyp_dataset/PNG/Original/68.png,Polyp_dataset/PNG/Ground Truth/68.png
578,Polyp_dataset/PNG/Original/69.png,Polyp_dataset/PNG/Ground Truth/69.png
579,Polyp_dataset/PNG/Original/7.png,Polyp_dataset/PNG/Ground Truth/7.png
580,Polyp_dataset/PNG/Original/70.png,Polyp_dataset/PNG/Ground Truth/70.png
581,Polyp_dataset/PNG/Original/71.png,Polyp_dataset/PNG/Ground Truth/71.png
582,Polyp_dataset/PNG/Original/72.png,Polyp_dataset/PNG/Ground Truth/72.png
583,Polyp_dataset/PNG/Original/73.png,Polyp_dataset/PNG/Ground Truth/73.png
584,Polyp_dataset/PNG/Original/74.png,Polyp_dataset/PNG/Ground Truth/74.png
585,Polyp_dataset/PNG/Original/75.png,Polyp_dataset/PNG/Ground Truth/75.png
586,Polyp_dataset/PNG/Original/76.png,Polyp_dataset/PNG/Ground Truth/76.png
587,Polyp_dataset/PNG/Original/77.png,Polyp_dataset/PNG/Ground Truth/77.png
588,Polyp_dataset/PNG/Original/78.png,Polyp_dataset/PNG/Ground Truth/78.png
589,Polyp_dataset/PNG/Original/79.png,Polyp_dataset/PNG/Ground Truth/79.png
590,Polyp_dataset/PNG/Original/8.png,Polyp_dataset/PNG/Ground Truth/8.png
591,Polyp_dataset/PNG/Original/80.png,Polyp_dataset/PNG/Ground Truth/80.png
592,Polyp_dataset/PNG/Original/81.png,Polyp_dataset/PNG/Ground Truth/81.png
593,Polyp_dataset/PNG/Original/82.png,Polyp_dataset/PNG/Ground Truth/82.png
594,Polyp_dataset/PNG/Original/83.png,Polyp_dataset/PNG/Ground Truth/83.png
595,Polyp_dataset/PNG/Original/84.png,Polyp_dataset/PNG/Ground Truth/84.png
596,Polyp_dataset/PNG/Original/85.png,Polyp_dataset/PNG/Ground Truth/85.png
597,Polyp_dataset/PNG/Original/86.png,Polyp_dataset/PNG/Ground Truth/86.png
598,Polyp_dataset/PNG/Original/87.png,Polyp_dataset/PNG/Ground Truth/87.png
599,Polyp_dataset/PNG/Original/88.png,Polyp_dataset/PNG/Ground Truth/88.png
600,Polyp_dataset/PNG/Original/89.png,Polyp_dataset/PNG/Ground Truth/89.png
601,Polyp_dataset/PNG/Original/9.png,Polyp_dataset/PNG/Ground Truth/9.png
602,Polyp_dataset/PNG/Original/90.png,Polyp_dataset/PNG/Ground Truth/90.png
603,Polyp_dataset/PNG/Original/91.png,Polyp_dataset/PNG/Ground Truth/91.png
604,Polyp_dataset/PNG/Original/92.png,Polyp_dataset/PNG/Ground Truth/92.png
605,Polyp_dataset/PNG/Original/93.png,Polyp_dataset/PNG/Ground Truth/93.png
606,Polyp_dataset/PNG/Original/94.png,Polyp_dataset/PNG/Ground Truth/94.png
